"Week";"Correlation"
1;-0.28941943126636
2;-0.264843627379362
3;-0.261478737080411
4;-0.257425991819817
5;-0.245430208297493
6;-0.242516779326636
7;-0.237922174110365
8;-0.239435316872841
9;-0.231054591467764
10;-0.23127629331845
11;-0.222380211030366
12;-0.219455075907455
13;-0.207340118590005
14;-0.208648830356156
15;-0.211840155251786
16;-0.198269018252387
17;-0.184210942855953
18;-0.176588069432201
19;-0.19718469587042
20;-0.183749314888023
21;-0.181673149896781
22;-0.188030398784685
23;-0.211455743916298
24;-0.202099162815215
25;-0.198006383891513
26;-0.190861504185252
27;-0.212644112330179
28;-0.200053684313782
29;-0.193377129086953
30;-0.179057608824228
31;-0.17990688069739
32;-0.183058290290504
33;-0.176366808270627
34;-0.165511387123779
35;-0.168896661753401
36;-0.156516230570083
37;-0.148980764632005
38;-0.135453534198391
39;-0.128864152441507
40;-0.114001373873119
41;-0.105181038086533
42;-0.107367002308397
43;-0.115555803708905
44;-0.10866391702404
45;-0.0991580535240376
46;-0.102666074981978
47;-0.097197429152688
48;-0.092321201494805
49;-0.0651030645762384
50;-0.0439335994356112
51;-0.0519662738549457
52;-0.0450058831241137
53;-0.0428114022080707
54;-0.0544143192517525
55;-0.0611969382144184
56;-0.0421879759602635
57;-0.0330172740184103
58;-0.0291208429676794
59;-0.0347828328175849
60;-0.0385844309955263
61;-0.0648285624987698
62;-0.060983972295132
63;-0.0410873418232438
64;-0.0357262512324338
65;-0.0369321624360714
66;-0.0283332729353526
67;-0.0164404933432926
68;-0.0186279168687611
69;-0.0105718555711139
70;-0.00909335620606655
71;-0.00881077952417636
72;0.000736489802054413
73;0.00787204174760224
74;-0.00656004468560438
75;-0.00370955636269398
76;-0.0145133382365001
77;-0.0134298188135719
78;-0.014561430911859
79;-0.0179512846687876
80;-0.0142504348623455
81;-0.0124563548155967
82;-0.0241633160524953
83;-0.0245554733338678
84;-0.0184903705076058
85;-0.0182691235165892
86;-0.00625691504030876
87;0.000934151193463288
88;-0.000880925983331035
89;-0.00729796868236874
90;-0.0213450638553767
91;-0.0187232582514737
92;-0.0464101865064132
93;-0.0564674739422057
94;-0.0534097430176896
95;-0.0491233869006011
96;-0.0401667610298267
97;-0.0389702596125364
98;-0.0391428485042156
99;-0.0381412972372932
100;-0.0316848478545968
101;-0.04144074988052
102;-0.0475261003381468
103;-0.0489462077871956
104;-0.050992591735402
105;-0.044888490654478
106;-0.0626040520710032
107;-0.0873488187376665
108;-0.0925185005409881
109;-0.0906920725116249
110;-0.0948355394837371
111;-0.104917944033418
112;-0.105333478496261
113;-0.111079678226115
114;-0.1113812243149
115;-0.0886763220447016
116;-0.0592966882296623
117;-0.0762396833585154
118;-0.077685734441482
119;-0.0691063359340178
120;-0.0673957011588322
121;-0.0705290907982758
122;-0.0824578200961836
123;-0.0763840580297618
124;-0.0738065188148476
125;-0.0743621105748511
126;-0.0745243585165355
127;-0.0819174898795363
128;-0.10296292361494
129;-0.100131355983029
130;-0.0950610016285052
131;-0.0941992833519554
132;-0.0975489946576002
133;-0.126580529548466
134;-0.127368509744934
135;-0.130057570228417
136;-0.129517235089301
137;-0.129135400419022
138;-0.128338863723679
139;-0.122066579659035
140;-0.111513134425357
141;-0.129598918039223
142;-0.11304974646479
143;-0.110152176542957
144;-0.111528934806948
145;-0.104316157122236
146;-0.110113536607371
147;-0.0855516245627948
148;-0.083991632044279
149;-0.0853263745006228
150;-0.0674671668124113
151;-0.0562625527876914
152;-0.0654126765913056
153;-0.070342939447903
154;-0.0478269164904714
155;-0.0320638369488732
156;-0.0124112061263731
157;-0.00068729416234198
158;-0.0138433419919276
159;-0.0141212577145382
160;-0.0201022668765129
161;-0.0162184176410114
162;-0.0177099710993483
163;-0.0168911448042598
164;-0.0214713469475155
165;-0.0148808525169265
166;-0.00800886493074203
167;-0.0213568844791333
168;-0.0279230587573227
169;-0.0211219768698835
170;-0.0200721188991436
171;-0.0297977190302445
172;-0.0327716826872316
173;-0.0314300839318339
174;-0.0292492448281934
175;-0.02922631610237
176;-0.0275426407604206
177;-0.0242871009447476
178;-0.0233120312837792
179;-0.0223909077684034
180;-0.0229892449395254
181;-0.0190902093263426
182;-0.0320472484697151
183;-0.0350816837151309
184;-0.0342836610722967
185;-0.0337024098888836
186;-0.031206905634998
187;-0.0297446602716655
188;-0.0307050744938534
189;-0.0206337117736952
190;-0.0228777364810979
191;-0.0227621354579788
192;-0.0305334507031221
193;-0.0159842336619955
194;-0.0160597283855006
195;-0.0137811369725924
196;-0.0138764762980152
197;-0.0152193841555784
198;-0.0145633232004747
199;-0.0171932633766687
200;-0.00794075863249593
201;-0.00930877288686625
202;-0.0114329430135958
203;-0.016194402713502
204;-0.00178698622581191
205;-0.00552765988616758
206;-0.00228143909182285
207;-0.00803772941263114
208;-0.000468409296167973
209;0.00134017496351531
